,,,,,,,,,,,,,,,,,,,
,,SOMEKA INFO LISTS,,,,,,,,,,,,,,,,,
,,INC 5000 - 2020 VERSION,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,DISCLAIMER:,,"This list is officially published by Inc Magazine. Mansueto Ventures LLC has full rights to sell or distribute the list. 
This is a limited version of the original data. You can find the full version here: www.inc.com. Someka is not associated with Inc. 
(There are some discrepancies in the original data on Inc website such as duplicate entries. Someka is not responsible with data accuracy of the list).",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,Rank,Company,Employees,Growth,Industry,Revenue ($M),State,City,Metro,Years on the List,Website,,,,,,,,
,2308,Keen Decision Systems,25,182%,Software,2.89,North Carolina,Durham,Durham-Chapel Hill,2,KeenDS.com,,,,,,,,
,2309,Modus Create,189,182%,IT Management,18.62,Virginia,Reston,Washington,6,moduscreate.com,,,,,,,,
,2310,Infinite Leap,40,182%,Software,7.30,North Dakota,Fargo,Fargo,2,infiniteleap.net,,,,,,,,
,2311,Senior Solutions Home Care,741,182%,Health,16.13,Tennessee,Brentwood,Nashville,3,sscares.com,,,,,,,,
,2312,The [RE]DESIGN Group,25,181%,IT Management,11.27,California,Hermosa Beach,Los Angeles,1,redesign-group.com,,,,,,,,
,2313,Source Consulting,50,181%,IT Management,5.08,Massachusetts,Hopkinton,-,1,sourceconsult.net,,,,,,,,
,2314,Heritage Group,310,181%,Environmental Services,9.45,Iowa,Des Moines,Des Moines,5,heritagebldg.com,,,,,,,,
,2315,Oakman Aerospace,27,181%,Engineering,5.91,Colorado,Littleton,Denver,2,oak-aero.com,,,,,,,,
,2316,GeBBS Healthcare Solutions,"8,800",181%,Health,99.31,California,Culver City,Los Angeles,12,gebbs.com,,,,,,,,
,2317,AcctTwo Shared Services,105,181%,Financial Services,25.04,Texas,Houston,Houston,5,accttwo.com,,,,,,,,
,2318,B9Creations,32,181%,Manufacturing,6.40,South Dakota,Rapid City,-,1,b9c.com,,,,,,,,
,2319,DISRUPT Media Group,27,181%,Advertising & Marketing,2.31,Ohio,Zanesville,-,1,disruptmedia.co,,,,,,,,
,2320,Spear Power Systems,68,181%,Energy,18.18,Missouri,Grandview,Kansas City,1,spearpowersystems.com,,,,,,,,
,2321,Hayes Locums,241,180%,Health,152.08,Florida,Fort Lauderdale,Miami,3,hayeslocums.com,,,,,,,,
,2322,BioMatrix Specialty Pharmacy,404,180%,Health,617.46,Florida,Plantation,Miami,1,biomatrixsprx.com,,,,,,,,
,2323,Topstep,50,180%,Financial Services,14.21,Illinois,Chicago,Chicago,4,topsteptrader.com,,,,,,,,
,2324,Fresh Tri,11,180%,Health,2.05,California,Felton,-,1,freshtri.com,,,,,,,,
,2325,Mindshare Collaborative,9,180%,Business Products & Services,3.35,Florida,Tampa,Tampa,1,MindshareCollaborative.com,,,,,,,,
,2326,AG Consulting Partners,48,180%,Business Products & Services,9.12,Washington,Redmond,Seattle,4,agconsultingpartners.com,,,,,,,,
,2327,JD Precision Plumbing Services,34,180%,Construction,4.50,Texas,Conroe,Houston,3,jdprecisionplumbing.com,,,,,,,,
,2328,WRS,45,180%,Health,15.25,Michigan,Ann Arbor,Ann Arbor,1,wrspecialists.com,,,,,,,,
,2329,Bold Screen Media,17,180%,Advertising & Marketing,9.73,California,Thousand Oaks,Oxnard,1,boldscreenmedia.com,,,,,,,,
,2330,Symmetry Financial Group,66,180%,Insurance,50.21,North Carolina,Swannnanoa,Asheville,5,sfglife.com,,,,,,,,
,2331,Synapse Studios,42,179%,Software,5.10,Arizona,Tempe,Phoenix,2,synapsestudios.com,,,,,,,,
,2332,Smarsh Inc,615,179%,Software,137.10,Oregon,Portland,Portland,13,smarsh.com,,,,,,,,
,2333,Avionos,70,179%,Business Products & Services,17.07,Illinois,Chicago,Chicago,2,avionos.com,,,,,,,,
,2334,Kung Fu Tea,73,179%,Food & Beverage,27.30,New York,New York,New York,3,kungfutea.com,,,,,,,,
,2335,Bean Box,8,179%,Retail,3.44,Washington,Seattle,Seattle,2,beanbox.com,,,,,,,,
,2336,HELTON & CO,23,179%,Retail,7.18,Arizona,Mesa,Phoenix,4,heltontoolandhome.com,,,,,,,,
,2337,Programmatic Mechanics,37,179%,Advertising & Marketing,23.40,New York,New York,New York,1,progmechs.com,,,,,,,,
,2338,EngeniusMicro,28,179%,Government Services,3.83,Alabama,Huntsville,Huntsville,2,engeniusmicro.com,,,,,,,,
,2339,Enquizit Incorporated,35,179%,IT System Development,11.23,Virginia,Tysons,Washington,2,enquizit.com,,,,,,,,
,2340,Zero Gravity Marketing,51,179%,Advertising & Marketing,6.43,Connecticut,Madison,-,2,zerogravitymarketing.com,,,,,,,,
,2341,CFGI,500,179%,Business Products & Services,159.32,Massachusetts,Boston,-,1,cfgi.com,,,,,,,,
,2342,Thesis,122,179%,Advertising & Marketing,18.78,Oregon,Portland,Portland,9,thesis.agency,,,,,,,,
,2343,Atredis Partners,32,178%,Security,6.83,Missouri,Saint Louis,St. Louis,3,atredis.com,,,,,,,,
,2344,Cortina Solutions,21,178%,Government Services,2.42,Alabama,Huntsville,Huntsville,2,cortinasolutions.com,,,,,,,,
,2345,EvolveMKD,23,178%,Advertising & Marketing,9.78,New York,New York,New York,2,evolvemkd.com,,,,,,,,
,2346,VenueNext,30,178%,Software,7.72,California,Santa Clara,San Jose,1,venuenext.com,,,,,,,,
,2347,Simulation Technologies,185,178%,Government Services,50.10,Alabama,Huntsville,Huntsville,3,simtechinc.com,,,,,,,,
,2348,Boost Payment Solutions,51,178%,Financial Services,6.75,New York,New York,New York,2,boostb2b.com,,,,,,,,
,2349,Towner Communications,18,178%,Telecommunications,2.50,Kansas,Mission,Kansas City,2,townerkc.com,,,,,,,,
,2350,Crown Laboratories,337,178%,Manufacturing,130.26,Tennessee,Johnson City,-,7,crownlaboratories.com,,,,,,,,
,2351,Aldevra,15,178%,Government Services,6.34,Michigan,Portage,Kalamazoo,3,aldevra.com,,,,,,,,
,2352,Solid Power,48,177%,Energy,11.58,Colorado,Louisville,Boulder,1,solidpowerbattery.com,,,,,,,,
,2353,Eigen X,64,177%,IT Management,11.22,Pennsylvania,Radnor,Philadelphia,1,eigenx.com,,,,,,,,
,2354,Urartu Logistics,35,177%,Logistics & Transportation,2.97,Pennsylvania,Southampton,Philadelphia,1,ashotavakyan.com,,,,,,,,
,2355,Strikepoint Media,26,177%,Advertising & Marketing,13.36,California,Laguna Beach,Los Angeles,1,strikepointmedia.com,,,,,,,,
,2356,Secure One Capital Corporation,105,177%,Financial Services,23.71,California,Costa Mesa,Los Angeles,5,secureonecapital.com,,,,,,,,
,2357,Western Peaks Logistics,413,177%,Logistics & Transportation,58.05,Utah,Salt Lake City,Salt Lake City,5,deliverthewest.com,,,,,,,,
,2358,Go Fish Digital,42,177%,Advertising & Marketing,6.70,North Carolina,Raleigh,Raleigh,4,gofishdigital.com,,,,,,,,
,2359,Wolfe Solutions,6,177%,Advertising & Marketing,2.22,South Carolina,Columbia,Columbia,1,Wolfesolutions.net,,,,,,,,
,2360,Kelaca,28,177%,Human Resources,3.06,North Carolina,Raleigh,Raleigh,1,kelaca.com,,,,,,,,
,2361,Promptworks,32,177%,Software,7.13,Pennsylvania,Philadelphia,Philadelphia,1,promptworks.com,,,,,,,,
,2362,IR4C dba Yes.Fit,16,177%,Health,4.48,Florida,Lakeland,Lakeland,1,Yes.Fit,,,,,,,,
,2363,Output,38,177%,Software,12.63,California,Los Angeles,Los Angeles,3,output.com,,,,,,,,
,2364,Housing Trust Group,142,177%,Real Estate,29.38,Florida,Coconut Grove,Miami,3,hgtf.com,,,,,,,,
,2365,Bulu,75,176%,Consumer Products & Services,6.52,Nebraska,Lincoln,-,4,bulugroup.com,,,,,,,,
,2366,Entisys360,138,176%,IT Management,248.47,California,Concord,San Francisco,9,entisys360.com,,,,,,,,
,2367,MedVenture Partners LLC,15,176%,Health,4.58,Maryland,Eldersburg,Baltimore,1,mvp-rx.com,,,,,,,,
,2368,Precision Contractors,21,176%,Construction,20.35,Colorado,Englewood,Denver,1,precision-contractors.com,,,,,,,,
,2369,HNM Systems,137,176%,Telecommunications,13.37,California,Solana Beach,San Diego,2,hnmsystems.com,,,,,,,,
,2370,Kaizen Analytix,40,176%,Business Products & Services,6.14,Georgia,Atlanta,Atlanta,1,KaizenAnalytix.com,,,,,,,,
,2371,Elevate,"1,211",176%,Business Products & Services,81.67,California,Los Angeles,Los Angeles,3,elevateservices.com,,,,,,,,
,2372,Method Dental Lab,24,176%,Health,2.05,Utah,Draper,Salt Lake City,1,methoddental.com,,,,,,,,
,2373,DOME HATS,9,176%,Consumer Products & Services,3.17,Florida,Jacksonville Beach,Jacksonville,2,domeheadwear.co,,,,,,,,
,2374,Goldfish Swim School Franchising,55,176%,Education,12.70,Michigan,Troy,Detroit,6,goldfishswimschool.com,,,,,,,,
,2375,Tucker Technology,44,176%,Telecommunications,9.35,California,Oakland,San Francisco,3,tti-usa.co,,,,,,,,
,2376,Darkblade Systems Corporation,65,176%,Government Services,12.87,Virginia,Winchester,Winchester,5,darkbladesystems.com,,,,,,,,
,2377,Open Sky Group,66,175%,Software,13.12,North Carolina,Fuquay Varina,Raleigh,4,openskygroup.com,,,,,,,,
,2378,Prime Meridian Capital Management,13,175%,Financial Services,6.72,California,Walnut Creek,San Francisco,3,pmifunds.com,,,,,,,,
,2379,McClure Engineering Co.,175,175%,Engineering,44.24,Iowa,Clive,Des Moines,5,mecresults.com,,,,,,,,
,2380,22nd Century Technologies,"2,614",175%,Government Services,258.86,Virginia,Mclean,Washington,12,tscti.com,,,,,,,,
,2381,Intelligent Blends LP,112,175%,Food & Beverage,31.47,California,San Diego,San Diego,1,intelligentblends.com,,,,,,,,
,2382,Aurigo Software Technologies,260,175%,Software,18.10,Texas,Austin,Austin,1,aurigo.com,,,,,,,,
,2383,UXReactor,50,174%,Business Products & Services,2.70,California,Pleasanton,San Francisco,1,UXReactor.com,,,,,,,,
,2384,Foundant Technologies,118,174%,Software,14.17,Montana,Bozeman,-,7,foundant.com,,,,,,,,
,2385,Innovetive Petcare,510,174%,Health,40.98,Texas,Austin,Austin,2,innovetivepetcare.com,,,,,,,,
,2386,ObservePoint,87,174%,Software,13.94,Utah,Provo,Provo,2,observepoint.com,,,,,,,,
,2387,Twelve Consulting Group,53,174%,IT Management,10.17,Minnesota,Minneapolis,Minneapolis,2,twelvecg.com,,,,,,,,
,2388,610 Hauling,65,174%,Consumer Products & Services,3.19,Pennsylvania,West Chester,Philadelphia,3,collegehunks.com,,,,,,,,
,2389,Broadstaff,80,174%,Telecommunications,6.32,Florida,Tampa,Tampa,1,broadstaffglobal.com,,,,,,,,
,2390,Fulcrum Construction Group,47,174%,Construction,90.89,Alabama,Daphne,-,4,fulcrumgroup.com,,,,,,,,
,2391,Wild Bill’s Craft Beverage Co.,207,174%,Retail,6.30,New Jersey,Millington,New York,1,wildbillssoda.com,,,,,,,,
,2392,OrderMyGear,105,174%,Software,22.19,Texas,Dallas,Dallas,5,ordermygear.com,,,,,,,,
,2393,H&F Bread Co,250,174%,Food & Beverage,17.91,Georgia,Atlanta,Atlanta,6,hfbreadco.com,,,,,,,,
,2394,Erus Energy,153,174%,Energy,48.73,Arizona,Phoenix,Phoenix,3,erusenergy.com,,,,,,,,
,2395,Eck Services,31,174%,Construction,5.01,Kansas,Kingman,-,2,eckelectric.com,,,,,,,,
,2396,Trendsformers,4,174%,Consumer Products & Services,5.89,New York,New York,New York,2,Trendsformers.com,,,,,,,,
,2397,Spiracle Media,16,174%,Advertising & Marketing,2.01,North Carolina,Charlotte,Charlotte,1,spiraclebuzz.com,,,,,,,,
,2398,Tinuiti,632,174%,Advertising & Marketing,115.39,New York,New York,New York,8,tinuiti.com,,,,,,,,
,2399,Chavis Partners,14,173%,IT Management,2.30,California,San Juan Capistrano,Los Angeles,3,cgs-it.net,,,,,,,,
,2400,Couto Construction,45,173%,Construction,9.97,Massachusetts,New Bedford,-,1,coutoconstruction.com,,,,,,,,
,2401,Corporate Tax Advisors,15,173%,Financial Services,4.15,Alabama,Huntsville,Huntsville,2,corporatetaxadvisors.com,,,,,,,,
,2402,FormulaFolio Investments,90,173%,Financial Services,47.03,Michigan,Grand Rapids,Grand Rapids,6,formulafolios.com,,,,,,,,
,2403,Fox Dealer,70,173%,Advertising & Marketing,22.00,California,Pasadena,Los Angeles,3,foxdealer.com,,,,,,,,
,2404,Park Place Technologies,"1,200",173%,IT Management,270.77,Ohio,Cleveland,Cleveland,8,parkplacetechnologies.com,,,,,,,,
,2405,TMG Construction Management,15,173%,Construction,32.80,Indiana,Noblesville,Indianapolis,1,tmgcm.com,,,,,,,,
,2406,Blink Interactive,120,173%,Business Products & Services,27.68,Washington,Seattle,Seattle,7,blinkux.com,,,,,,,,
,2407,Apparent,38,173%,Energy,17.27,California,Novato,San Francisco,1,apparent.com,,,,,,,,
,2408,Mobilewalla,80,173%,Software,11.58,Georgia,Atlanta,Atlanta,2,mobilewalla.com,,,,,,,,
,2409,Marketopia,95,173%,Advertising & Marketing,5.98,Florida,Tampa,Tampa,3,marketopia.com,,,,,,,,
,2410,Madwell,150,172%,Advertising & Marketing,44.00,New York,Brooklyn,New York,1,madwell.com,,,,,,,,
,2411,Olympus Pools,30,172%,Construction,25.23,Florida,Lutz,Tampa,1,OlympusPools.com,,,,,,,,
,2412,1st Choice Roofing Company,39,172%,Construction,5.82,Ohio,Cleveland,Cleveland,2,1stchoiceroofing.com,,,,,,,,
,2413,Remedy Analytics,47,172%,Health,15.38,Wisconsin,Milwaukee,Milwaukee,1,remedyanalytics.com,,,,,,,,
,2414,Copy & Art Advertising,12,172%,Advertising & Marketing,2.00,New York,White Plains,New York,1,copyandartny.com,,,,,,,,
,2415,JAB Innovative Solutions,82,172%,Government Services,27.16,Virginia,Manassas,Washington,2,jab-llc.com,,,,,,,,
,2416,PowerPlay Strategies Corporation,5,172%,Business Products & Services,5.68,Virginia,Springfield,Washington,1,powerplaycorp.com,,,,,,,,
,2417,Integration Innovation (i3),641,172%,Government Services,126.40,Alabama,Huntsville,Huntsville,3,i3-corps.com,,,,,,,,
,2418,Maui Resort Rentals,45,172%,Travel & Hospitality,7.87,Hawaii,Lahaina,Kahului,3,mauiresortrentals.com,,,,,,,,
,2419,OneDigital,"1,775",172%,Insurance,402.82,Georgia,Atlanta,Atlanta,14,onedigital.com,,,,,,,,
,2420,Enthusiast Enterprises Inc,262,172%,Consumer Products & Services,138.80,Wisconsin,Appleton,-,1,customwheeloffset.com,,,,,,,,
,2421,Choozle,55,171%,Advertising & Marketing,24.36,Colorado,Denver,Denver,4,choozle.com,,,,,,,,
,2422,Freeit Data Solutions,11,171%,IT Management,22.98,Texas,Austin,Austin,6,freeitdata.com,,,,,,,,
,2423,Apex Energy Solutions Georgia,7,171%,Construction,8.91,Georgia,Alpharetta,Atlanta,2,apexenergygroup.com,,,,,,,,
,2424,MarketplaceOps,80,171%,Advertising & Marketing,22.74,California,Los Angeles,Los Angeles,2,marketplaceops.com,,,,,,,,
,2425,First Factory,87,171%,Software,4.73,New York,Wading River,New York,1,firstfactory.com,,,,,,,,
,2426,MartinFederal,127,171%,Government Services,17.30,Alabama,Huntsville,Huntsville,4,martinfed.com,,,,,,,,
,2427,Felix Media Solutions,24,171%,Business Products & Services,5.54,Texas,Austin,Austin,2,felixmediasolutions.com,,,,,,,,
,2428,STACK Construction Technologies,54,171%,Software,5.46,Ohio,Cincinnati,Cincinnati,4,stackct.com,,,,,,,,
,2429,Phobio,53,170%,Software,165.00,Georgia,Atlanta,Atlanta,3,phobio.com,,,,,,,,
,2430,Home Trade USA,7,170%,Retail,8.86,New York,Middletown,Poughkeepsie,1,hometradeusa.com,,,,,,,,
,2431,HHAeXchange,411,170%,Software,39.43,New York,New York,New York,6,hhaexchange.com,,,,,,,,
,2432,"HS Solutions,LLC",50,170%,Telecommunications,18.09,District of Columbia,Washington,Washington,2,hssolutions-llc.com,,,,,,,,
,2433,Arnold's Office Furniture,62,170%,Retail,21.73,Pennsylvania,Bridgeport,Philadelphia,3,arnoldsofficefurniture.com,,,,,,,,
,2434,MidPoint Technology Group,53,170%,IT Management,13.50,Maryland,Hanover,Baltimore,3,MidpointTechnologyGroup.com,,,,,,,,
,2435,Petra Coach,21,170%,Business Products & Services,6.14,Tennessee,Franklin,Nashville,4,petracoach.com,,,,,,,,
,2436,Northwest Career College,147,170%,Education,13.94,Nevada,Las Vegas,Las Vegas,3,northwestcareercollege.edu,,,,,,,,
,2437,NEXTGEN FEDERAL SYSTEMS,157,170%,IT System Development,23.05,West Virginia,Morgantown,-,5,nextgenfed.com,,,,,,,,
,2438,KensieMae,27,170%,Business Products & Services,4.17,New York,Eden,Buffalo,2,kensiemae.com,,,,,,,,
,2439,Proozy,91,170%,Retail,36.92,Minnesota,Eagan,Minneapolis,5,proozy.com,,,,,,,,
,2440,CareNational Healthcare Services,15,169%,Health,4.21,Arizona,Scottsdale,Phoenix,1,carenational.com,,,,,,,,
,2441,C&S Communications,22,169%,Telecommunications,7.00,Virginia,Richmond,Richmond,2,dvdnetworks.com,,,,,,,,
,2442,Trinity Air Medical,44,169%,Logistics & Transportation,14.29,Arizona,Tempe,Phoenix,4,trinityairmedical.com,,,,,,,,
,2443,Alliance Executive Search,21,169%,Human Resources,10.92,Virginia,Vienna,Washington,4,allianceexec.com,,,,,,,,
,2444,1st Class Real Estate,10,169%,Real Estate,8.43,Virginia,Virginia Beach,Virginia Beach,2,1stclassrealestate.com,,,,,,,,
,2445,L & S Realty dba The Salas Team,17,169%,Real Estate,3.72,Texas,Killeen,Killeen,2,TheSalasTeam.org,,,,,,,,
,2446,Gilmore Solutions,28,169%,IT Management,4.30,Kansas,Sterling,-,2,gilmoresolutions.com,,,,,,,,
,2447,HCI | integrated solutions,219,169%,Logistics & Transportation,15.11,Florida,Tampa,Tampa,1,hc-inc.net,,,,,,,,
,2448,Bergeman Group,43,169%,Construction,7.15,Hawaii,Honolulu,-,1,bergemangroup.com,,,,,,,,
,2449,Vanguard Claims Administration,87,169%,Insurance,11.43,New Jersey,Woodbury,Philadelphia,2,vanguardclaims.com,,,,,,,,
,2450,OneEnergy Renewables,24,169%,Energy,14.15,Washington,Seattle,Seattle,1,oneenergyrenewables.com,,,,,,,,
,2451,70E Solutions,24,168%,Business Products & Services,10.75,Pennsylvania,Butler,Pittsburgh,5,70esolutions.com,,,,,,,,
,2452,Neater Pets,10,168%,Consumer Products & Services,8.24,Pennsylvania,Malvern,Philadelphia,1,neaterpets.com,,,,,,,,
,2453,BB&E,248,168%,Engineering,32.05,Michigan,Northville,Detroit,2,bbande.com,,,,,,,,
,2454,Integrity Staffing Services,40,168%,Human Resources,34.87,Ohio,Mayfield Heights,Cleveland,1,integritystaff.com,,,,,,,,
,2455,Cira Infotech,94,168%,IT Management,13.00,Georgia,Alpharetta,Atlanta,4,cirainfotech.com,,,,,,,,
,2456,AssureSource,20,168%,Insurance,2.01,Tennessee,Franklin,Nashville,1,assuresource.com,,,,,,,,
,2457,OUT OF THE BOX TECHNOLOGY,51,168%,Business Products & Services,4.77,Oregon,Tigard,Portland,2,outoftheboxtechnology.com,,,,,,,,
,2458,Zapalac Enterprises,12,168%,Construction,2.02,Texas,College Station,College Station,1,ecozapphvac.com,,,,,,,,
,2459,UrbanBCN Worldwide,25,168%,Travel & Hospitality,7.46,California,South San Francisco,San Francisco,2,urbanbcn.com,,,,,,,,
,2460,Billy Gene Is Marketing,25,168%,Advertising & Marketing,10.32,California,San Diego,San Diego,2,billygeneismarketing.com,,,,,,,,
,2461,Liquid Audio Inc,10,168%,Retail,11.99,New Jersey,Turnersville,Philadelphia,2,liquidaudio.us,,,,,,,,
,2462,Scotlynn USA Division,209,167%,Logistics & Transportation,219.97,Florida,Fort Myers,Cape Coral,4,scotlynn.com,,,,,,,,
,2463,Lincoln Security Services,265,167%,Security,6.29,Illinois,Chicago,Chicago,3,lincolnsecurityllc.com,,,,,,,,
,2464,MileMark Media,12,167%,Advertising & Marketing,4.29,Florida,Tampa,Tampa,3,milemarkmedia.com,,,,,,,,
,2465,Trinity Packaging Supply,21,167%,Logistics & Transportation,33.27,New Jersey,Voorhees Township,Philadelphia,6,trinitypackagingsupply.com,,,,,,,,
,2466,Bankers Healthcare Group,552,167%,Financial Services,366.50,Florida,Davie,Miami,14,bankershealthcaregroup.com,,,,,,,,
,2467,commonFont,27,167%,IT System Development,5.07,Montana,Bozeman,-,3,commonfont.com,,,,,,,,
,2468,Arizona’s Dukes of Air,23,167%,Consumer Products & Services,5.91,Arizona,Mesa,Phoenix,1,thedukesofair.com,,,,,,,,
,2469,Summit Exercises and Training,31,167%,Security,4.74,Florida,Saint Petersburg,Tampa,1,summitet.com,,,,,,,,
,2470,FalconTek,46,167%,IT Management,4.01,Virginia,Herndon,Washington,1,falcontek.com,,,,,,,,
,2471,Dignity Senior Living,55,167%,Real Estate,4.00,Hawaii,Hauula,-,1,OceansideHawaii.com,,,,,,,,
,2472,Paragon 360,65,167%,Business Products & Services,13.18,Missouri,Springfield,Springfield,1,paragon360.com,,,,,,,,
,2473,1st Choice Dental Care,10,167%,Health,2.62,Georgia,Woodstock,Atlanta,1,my1stchoicedentalcare.com,,,,,,,,
,2474,DVL Express Inc,25,167%,Logistics & Transportation,40.10,Illinois,Markham,Chicago,1,dvlexpress.com,,,,,,,,
,2475,TerraCycle,320,167%,Environmental Services,50.60,New Jersey,Trenton,-,6,terracycle.com,,,,,,,,
,2476,Rescue 1 Financial,191,166%,Financial Services,70.00,California,Irvine,Los Angeles,5,rescueonefinancial.com,,,,,,,,
,2477,Strata Fund Solutions,192,166%,Financial Services,28.71,Utah,Salt Lake City,Salt Lake City,1,stratafs.com,,,,,,,,
,2478,Honest Abe Roofing,35,166%,Construction,16.73,Indiana,Terre Haute,-,3,honestaberoofing.com,,,,,,,,
,2479,vCORE Technology Partners,145,166%,IT Management,130.00,Arizona,Scottsdale,Phoenix,6,vcore.com,,,,,,,,
,2480,Credence Management Solutions,884,166%,Government Services,158.55,Virginia,Vienna,Washington,9,credence-llc.com,,,,,,,,
,2481,"Peterman Heating, Cooling  and Plumbing",126,166%,Construction,20.85,Indiana,Greenwood,Indianapolis,2,petermanhvac.com,,,,,,,,
,2482,max trans logistics of chattanooga,60,166%,Logistics & Transportation,31.12,Tennessee,Chattanooga,Chattanooga,2,maxtranslogistics.com,,,,,,,,
,2483,nou Systems,154,166%,Government Services,28.53,Alabama,Huntsville,Huntsville,4,nou-systems.com,,,,,,,,
,2484,1st Choice Construction Management,30,166%,Construction,14.95,North Carolina,Mooresville,Charlotte,4,1choiceconstruction.com,,,,,,,,
,2485,Aureus Tech Systems,70,166%,IT System Development,10.71,Colorado,Centennial,Denver,4,aureustechsystems.com,,,,,,,,
,2486,Ensono,"2,245",166%,IT Management,596.09,Illinois,Downers Grove,Chicago,1,ensono.com,,,,,,,,
,2487,Qiigo,64,166%,Advertising & Marketing,13.02,Georgia,Roswell,Atlanta,6,qiigo.com,,,,,,,,
,2488,Escapology,60,166%,Travel & Hospitality,4.46,Florida,Orlando,Orlando,2,escapology.com,,,,,,,,
,2489,Advanced Medical Integration,28,166%,Health,6.01,Florida,Clearwater,Tampa,3,amidoctors.com,,,,,,,,
,2490,Averhealth,451,166%,Health,27.40,Virginia,Richmond,Richmond,2,averhealth.com,,,,,,,,
,2491,Telliant Systems,138,166%,IT Management,2.88,Georgia,Alpharetta,Atlanta,1,telliant.com,,,,,,,,
,2492,Parachute Technology,31,166%,IT Management,6.37,California,San Ramon,San Francisco,1,parachutetechs.com,,,,,,,,
,2493,Golden Reserve,12,166%,Financial Services,4.96,Ohio,Dublin,Columbus,3,goldenreserve.com,,,,,,,,
,2494,Simply Dental Management,253,166%,Health,28.27,Massachusetts,Hopkinton,-,2,simplydentalmanagement.com,,,,,,,,
,2495,NORTHEAST PRIVATE CLIENT GROUP,17,166%,Real Estate,5.76,Connecticut,Shelton,-,4,northeastpcg.com,,,,,,,,
,2496,Chaise Management Group,80,166%,Government Services,7.70,District of Columbia,Washington,Washington,1,chaisegroupllc.com,,,,,,,,
,2497,Ops Tech Alliance,373,165%,Security,6.19,Maryland,Bowie,Washington,3,ops-tech-alliance.com,,,,,,,,
,2498,The Digital Ring,25,165%,Advertising & Marketing,3.58,Wisconsin,Madison,Madison,2,thedigitalring.com,,,,,,,,
,2499,Goettl Air Conditioning and Plumbing,461,165%,Construction,89.20,Nevada,Las Vegas,Las Vegas,3,goettl.com,,,,,,,,
,2500,Velentium,41,165%,Engineering,8.78,Texas,Katy,Houston,1,velentium.com,,,,,,,,
,2501,Fund&Grow,30,165%,Financial Services,9.44,Wyoming,Cheyenne,-,5,fundandgrow.com,,,,,,,,
,2502,Conversant Group,45,165%,IT System Development,15.90,Tennessee,Chattanooga,Chattanooga,6,conversantgroup.com,,,,,,,,
,2503,Logistics Fox,10,165%,Logistics & Transportation,5.14,California,Garden Grove,Los Angeles,1,Mylffs.com,,,,,,,,
,2504,Civility Management Solutions,27,165%,Business Products & Services,2.59,Maryland,Greenbelt,Washington,1,civilityms.com,,,,,,,,
,2505,Squaremouth,40,165%,Insurance,17.95,Florida,St. Petersburg,Tampa,8,squaremouth.com,,,,,,,,
,2506,ASB Resources,80,165%,IT Management,11.78,New Jersey,Princeton,-,5,asbresources.com,,,,,,,,
,2507,Magnolia Boutique,18,165%,Retail,7.93,Indiana,Franklin,Indianapolis,3,magnoliaclothing.com,,,,,,,,
,2508,The Plumbing & Air Service Company,60,165%,Construction,4.79,North Carolina,Kernersville,Winston-Salem,1,plumbingserviceco.com,,,,,,,,
,2509,W.S. Darley & Co.,300,165%,Government Services,489.29,Illinois,Itasca,Chicago,8,darley.com,,,,,,,,
,2510,Friendly Plumber,70,165%,Construction,11.17,Utah,Salt Lake City,Salt Lake City,2,friendlyhomeservice.com,,,,,,,,
,2511,Hayden Outdoors Real Estate,120,165%,Real Estate,12.42,Colorado,Windsor,-,2,haydenoutdoors.com,,,,,,,,
,2512,SADA,217,165%,Business Products & Services,184.45,California,North Hollywood,Los Angeles,13,SADA.com,,,,,,,,
,2513,Reliant Vision Group,51,164%,IT Management,6.70,New Jersey,Iselin,-,3,reliantvision.com,,,,,,,,
,2514,Integrity Express Logistics,510,164%,Logistics & Transportation,392.83,Ohio,Cincinnati,Cincinnati,9,ielfreight.com,,,,,,,,
,2515,Edgewater Federal Solutions,183,164%,IT Management,31.45,Maryland,Frederick,Washington,2,edgewaterit.com,,,,,,,,
,2516,DiamondBack Automotive Accessories,83,164%,Manufacturing,18.85,Pennsylvania,Philipsburg,-,8,diamondbackcovers.com,,,,,,,,
,2517,Telecall Telecommunications Corp,8,164%,Telecommunications,58.87,Florida,Miami,Miami,1,telecall.com,,,,,,,,
,2518,Chemlock Nutrition,8,164%,Food & Beverage,13.32,Ohio,Cincinnati,Cincinnati,3,chemlocknutrition.com,,,,,,,,
,2519,SweatWorks,52,164%,Software,3.72,Virginia,Arlington,Washington,2,sweatworks.net,,,,,,,,
,2520,InRhythm,109,164%,IT System Development,34.49,New York,New York,New York,8,inrhythm.com,,,,,,,,
,2521,LSI Consulting,80,164%,Software,31.32,Massachusetts,Waltham,-,2,lsiconsulting.com,,,,,,,,
,2522,Trident Technical Solutions,156,163%,Government Services,15.99,Florida,Tampa,Tampa,5,ardenteaglesolutions.com,,,,,,,,
,2523,"TR Miller Heating, Cooling and Plumbing",44,163%,Construction,7.77,Illinois,Plainfield,Chicago,2,TRMillerNow.com,,,,,,,,
,2524,Advent Health Partners,78,163%,Health,11.40,Tennessee,Nashville,Nashville,2,AdventHP.com,,,,,,,,
